timestamp,open,high,low,close,volume
2024-01-01 06:50:00+00:00,40177.143687353724,40212.22542216656,40121.00972105923,40156.073057494745,63631.70793244487
2024-01-01 06:55:00+00:00,40156.073057494745,40178.45679205024,40111.51729843538,40133.888667003106,39315.464870700795
2024-01-01 07:00:00+00:00,40133.888667003106,40170.224607189215,40026.492353644644,40062.7638997395,29822.861339381223
2024-01-01 07:05:00+00:00,40062.7638997395,40108.44021725111,40047.176019504586,40092.84063456498,78342.03842445771
2024-01-01 07:10:00+00:00,40092.84063456498,40117.182700721954,40041.0969417279,40065.42236108668,28705.559118165856
2024-01-01 07:15:00+00:00,40065.42236108668,40085.22105223607,40047.176588543785,40066.97457281675,27947.313858755362
2024-01-01 07:20:00+00:00,40066.97457281675,40127.32382811579,40036.353461864375,40096.680014834485,21973.311488929005
2024-01-01 07:25:00+00:00,40096.680014834485,40127.94971314864,40093.08090174295,40124.34811654408,60289.12436630561
2024-01-01 07:30:00+00:00,40124.34811654408,40202.1372112971,40087.467092379375,40165.21862026574,66262.46782805781
2024-01-01 07:35:00+00:00,40165.21862026574,40167.24222453052,40158.06536992765,40160.088715737555,42161.04361314588
2024-01-01 07:40:00+00:00,40160.088715737555,40188.27854072727,40107.22746772833,40135.39996278558,24500.547557891874
2024-01-01 07:45:00+00:00,40135.39996278558,40183.52303344647,40083.28530741056,40131.40358634379,36217.166050483334
2024-01-01 07:50:00+00:00,40131.40358634379,40139.59693470915,40022.58717603741,40030.759976699956,32175.232533826238
2024-01-01 07:55:00+00:00,40030.759976699956,40052.93972120156,39922.6274916811,39944.75958615832,24048.13104208483
2024-01-01 08:00:00+00:00,39944.75958615832,39947.62524667417,39863.52305942277,39866.38309716326,29865.02596939557
2024-01-01 08:05:00+00:00,39866.38309716326,39875.90234357186,39798.08367810506,39807.588885703444,44457.73584326169
2024-01-01 08:10:00+00:00,39807.588885703444,39849.966445623286,39789.89716017513,39832.26375381929,28507.78449472622
2024-01-01 08:15:00+00:00,39832.26375381929,39843.96661474327,39767.30791832868,39778.99512874094,40810.45400808586
2024-01-01 08:20:00+00:00,39778.99512874094,39801.05274400298,39735.186726717606,39757.23227438802,17844.865880681922
2024-01-01 08:25:00+00:00,39757.23227438802,39913.87314439426,39679.09822290157,39835.58510773419,71087.90033064487
2024-01-01 08:30:00+00:00,39835.58510773419,39865.77919514142,39784.92055354958,39815.09911323438,31052.523884685263
2024-01-01 08:35:00+00:00,39815.09911323438,39923.49118560218,39751.646493331355,39859.96706044453,51436.30646685087
2024-01-01 08:40:00+00:00,39859.96706044453,39892.59644428427,39772.396893036246,39804.98126548381,39162.46370868457
2024-01-01 08:45:00+00:00,39804.98126548381,39868.706842089676,39729.805643999476,39793.512860322066,42659.24300484836
2024-01-01 08:50:00+00:00,39793.512860322066,39794.08709088864,39737.06749412443,39737.640918444595,23091.185477051866
2024-01-01 08:55:00+00:00,39737.640918444595,39771.73689697084,39684.15252583337,39718.23185085083,26789.797569809445
2024-01-01 09:00:00+00:00,39718.23185085083,39797.00670620794,39690.382947164035,39769.12212021244,27034.216876795916
2024-01-01 09:05:00+00:00,39769.12212021244,39817.29770189647,39618.95591831646,39667.007800595435,36685.577399598405
2024-01-01 09:10:00+00:00,39667.007800595435,39794.343283915805,39566.390636054006,39693.65851861926,61726.10599774035
2024-01-01 09:15:00+00:00,39693.65851861926,39758.36407173052,39643.923281622,39708.61010074632,43187.30805092772
2024-01-01 09:20:00+00:00,39708.61010074632,39721.93085538259,39660.72088092837,39674.03003524504,25333.017189324393
2024-01-01 09:25:00+00:00,39674.03003524504,39735.28726707435,39527.73292876758,39588.85865484893,37606.55277424825
2024-01-01 09:30:00+00:00,39588.85865484893,39622.58139809838,39560.214973603084,39593.93404466159,35162.88725581073
2024-01-01 09:35:00+00:00,39593.93404466159,39600.644526630436,39556.58544993358,39563.29073839591,31560.258309579654
2024-01-01 09:40:00+00:00,39563.29073839591,39592.98110546788,39548.20805281827,39577.892853136276,36092.248189574784
2024-01-01 09:45:00+00:00,39577.892853136276,39619.52648087309,39538.35021823651,39579.98175892843,49290.40757263166
2024-01-01 09:50:00+00:00,39579.98175892843,39693.05877519761,39562.95146769462,39675.98717519795,27228.770509912785
2024-01-01 09:55:00+00:00,39675.98717519795,39734.42296491614,39604.12198733741,39662.537968726756,31623.11433665115
2024-01-01 10:00:00+00:00,39662.537968726756,39668.21075358255,39596.8207705773,39602.48496627616,53790.294011017824
2024-01-01 10:05:00+00:00,39602.48496627616,39678.009589750094,39538.42219771677,39613.92830992112,43808.58620990719
2024-01-01 10:10:00+00:00,39613.92830992112,39653.51630576951,39588.21641911595,39627.79541435547,60575.434915612954
2024-01-01 10:15:00+00:00,39627.79541435547,39764.97707104442,39572.39693562662,39709.46442147396,64494.80049401794
2024-01-01 10:20:00+00:00,39709.46442147396,39809.39368483826,39660.16702893602,39760.03351320215,21073.75174479072
2024-01-01 10:25:00+00:00,39760.03351320215,39808.83090421713,39733.33609158048,39782.11865322429,40754.40108993403
2024-01-01 10:30:00+00:00,39782.11865322429,39905.512245222315,39747.01613219544,39870.33188754179,29638.140728349208
2024-01-01 10:35:00+00:00,39870.33188754179,39888.429241379476,39782.03118983527,39800.0966635345,22482.94661938529
2024-01-01 10:40:00+00:00,39800.0966635345,39816.511145097094,39746.317905130374,39762.71697044189,26484.704227284627
2024-01-01 10:45:00+00:00,39762.71697044189,39780.33460254234,39690.69123543123,39708.28475029569,32199.063920270008
2024-01-01 10:50:00+00:00,39708.28475029569,39734.19560420138,39659.97100254911,39685.867228345334,32279.63212462668
2024-01-01 10:55:00+00:00,39685.867228345334,39728.14774844833,39562.59725610939,39604.79139966467,28488.17946784261
2024-01-01 11:00:00+00:00,39604.79139966467,39687.01218089697,39561.15645394707,39643.334769664514,36117.88467325471
2024-01-01 11:05:00+00:00,39643.334769664514,39687.66319716136,39586.60056898388,39630.91510905102,96631.3478203296
2024-01-01 11:10:00+00:00,39630.91510905102,39685.84074139659,39489.56258291352,39544.368267486316,18213.39446499825
2024-01-01 11:15:00+00:00,39544.368267486316,39602.34316982622,39427.07535995875,39484.963170131836,57232.13194450032
2024-01-01 11:20:00+00:00,39484.963170131836,39565.663814210115,39423.65566023193,39504.32623966075,36049.57215930277
2024-01-01 11:25:00+00:00,39504.32623966075,39561.05533364491,39498.09187153717,39554.81299796267,30480.684324419057
2024-01-01 11:30:00+00:00,39554.81299796267,39704.083332825045,39525.07400952696,39674.25454316258,16199.181083866968
2024-01-01 11:35:00+00:00,39674.25454316258,39888.0598805185,39635.20550759993,39848.8390117305,49271.70819546529
2024-01-01 11:40:00+00:00,39848.8390117305,39918.34762292256,39804.93436240402,39874.41479471281,20406.58661633354
2024-01-01 11:45:00+00:00,39874.41479471281,39874.880942837284,39815.60366520112,39816.069131241056,50572.21338074677
2024-01-01 11:50:00+00:00,39816.069131241056,39849.827259372134,39656.08074751319,39689.73176026974,72877.29005595176
2024-01-01 11:55:00+00:00,39689.73176026974,39758.345996253775,39637.874806217835,39706.467176402664,21739.33332893692
2024-01-01 12:00:00+00:00,39706.467176402664,39725.74693410578,39639.61467938485,39658.871326584376,57950.48592525014
2024-01-01 12:05:00+00:00,39658.871326584376,39660.40565959036,39633.42940535013,39634.96281337717,36686.926554217425
2024-01-01 12:10:00+00:00,39634.96281337717,39639.092283181846,39595.25508050357,39599.38084310983,15714.17023897669
2024-01-01 12:15:00+00:00,39599.38084310983,39624.53754766634,39566.65881110916,39591.81070650741,22428.17495651838
2024-01-01 12:20:00+00:00,39591.81070650741,39685.137442714426,39562.681050397725,39655.96058835933,38998.97555925675
2024-01-01 12:25:00+00:00,39655.96058835933,39680.48964419664,39641.57149259168,39666.096870496796,42636.81232774751
2024-01-01 12:30:00+00:00,39666.096870496796,39671.72244229957,39651.82815144891,39657.45249727923,19297.3584521291
2024-01-01 12:35:00+00:00,39657.45249727923,39671.66197821366,39582.49745907065,39596.68516674002,36778.99000943722
2024-01-01 12:40:00+00:00,39596.68516674002,39621.05499604087,39473.82293508592,39498.13210978488,50484.537695868035
2024-01-01 12:45:00+00:00,39498.13210978488,39522.04574115064,39446.22295786422,39470.11962943739,54145.50331829968
2024-01-01 12:50:00+00:00,39470.11962943739,39503.214928313595,39434.63160798856,39467.724898907276,30787.54835688349
2024-01-01 12:55:00+00:00,39467.724898907276,39608.79021269969,39432.34885032645,39573.31951664839,43277.47243101846
2024-01-01 13:00:00+00:00,39573.31951664839,39591.95285623138,39563.2138316797,39581.844994144594,55769.03993898584
2024-01-01 13:05:00+00:00,39581.844994144594,39658.257431163154,39564.64208328294,39641.02879806184,51071.52558816404
2024-01-01 13:10:00+00:00,39641.02879806184,39650.313904005816,39602.86492098337,39612.14326107693,51874.098866381995
2024-01-01 13:15:00+00:00,39612.14326107693,39625.788752235174,39528.96786460334,39542.589396021656,38002.32595789155
2024-01-01 13:20:00+00:00,39542.589396021656,39585.36592338765,39443.460203877316,39486.175703832494,34968.14926611568
2024-01-01 13:25:00+00:00,39486.175703832494,39527.48438879241,39402.768728801944,39444.03332627639,40491.42205303497
2024-01-01 13:30:00+00:00,39444.03332627639,39623.39003363003,39391.77059927406,39570.95913192114,26755.42438191442
2024-01-01 13:35:00+00:00,39570.95913192114,39571.875846859904,39522.109414409904,39523.02501888994,56660.80592884837
2024-01-01 13:40:00+00:00,39523.02501888994,39593.58748514051,39503.02031129721,39573.557200519776,19689.44879915267
2024-01-01 13:45:00+00:00,39573.557200519776,39594.798627887314,39499.572725909726,39520.785827815525,29681.40027461811
2024-01-01 13:50:00+00:00,39520.785827815525,39616.47167765177,39481.210987103186,39576.84070539233,35792.83001154179
2024-01-01 13:55:00+00:00,39576.84070539233,39669.433107024735,39507.94079435624,39600.492021061174,43821.14750417457
2024-01-01 14:00:00+00:00,39600.492021061174,39627.31738961841,39565.16093613012,39591.98053901043,47240.71501538692
2024-01-01 14:05:00+00:00,39591.98053901043,39670.40775482593,39511.92761933038,39590.35160841942,65880.28187653491
2024-01-01 14:10:00+00:00,39590.35160841942,39654.39356884701,39488.296453109884,39552.276823180466,37462.69232911129
2024-01-01 14:15:00+00:00,39552.276823180466,39617.159520402885,39514.68523514911,39579.542018768516,27249.914434501017
2024-01-01 14:20:00+00:00,39579.542018768516,39609.289337183895,39523.602618148485,39553.33023622875,34268.618690670904
2024-01-01 14:25:00+00:00,39553.33023622875,39555.135327948396,39479.6696603543,39481.47147266212,31960.018461244817
2024-01-01 14:30:00+00:00,39481.47147266212,39514.41557217224,39373.76813867748,39406.64980554883,44710.93516949403
2024-01-01 14:35:00+00:00,39406.64980554883,39421.65072164492,39402.64134051506,39417.64113856701,23699.290760471704
2024-01-01 14:40:00+00:00,39417.64113856701,39534.84981045417,39394.75417216574,39511.90811005699,33854.53055731644
2024-01-01 14:45:00+00:00,39511.90811005699,39531.10781762039,39502.984657332694,39522.18204460903,69498.80293237943
2024-01-01 14:50:00+00:00,39522.18204460903,39616.32741640197,39421.80921099062,39515.93971299144,39024.340755862286
2024-01-01 14:55:00+00:00,39515.93971299144,39578.882183414935,39470.75385452605,39533.676043732994,23833.010195636565
2024-01-01 15:00:00+00:00,39533.676043732994,39649.553992669295,39496.18707415368,39611.99075886093,31700.44993135908
2024-01-01 15:05:00+00:00,39611.99075886093,39673.050688284224,39564.77723324783,39625.82067879171,14865.62365265485
2024-01-01 15:10:00+00:00,39625.82067879171,39681.541162735404,39546.50798509483,39602.19524775937,35470.47597154937
2024-01-01 15:15:00+00:00,39602.19524775937,39686.249104547845,39584.73585382259,39668.76036409173,70197.82063005677
2024-01-01 15:20:00+00:00,39668.76036409173,39784.629640725005,39579.26490855278,39695.074817965724,22592.173343470655
2024-01-01 15:25:00+00:00,39695.074817965724,39812.6841591033,39669.868186279746,39787.41888832971,20283.869668405718
2024-01-01 15:30:00+00:00,39787.41888832971,39851.87217697398,39734.71425804407,39799.15200434959,27964.63606709173
2024-01-01 15:35:00+00:00,39799.15200434959,39863.74818670626,39662.43544397844,39726.91438075394,52497.79964259622
2024-01-01 15:40:00+00:00,39726.91438075394,39781.04817097152,39592.237895276485,39646.26178441569,71815.45867042757
2024-01-01 15:45:00+00:00,39646.26178441569,39754.74797000215,39636.89525735022,39745.358031204116,43446.46894250505
2024-01-01 15:50:00+00:00,39745.358031204116,39901.115336952214,39693.42770559218,39849.04953052969,21712.34152117966
2024-01-01 15:55:00+00:00,39849.04953052969,39850.66866077045,39837.49851781715,39839.11724449333,35994.090491483345
2024-01-01 16:00:00+00:00,39839.11724449333,39839.707143028645,39816.43181830337,39817.02138966496,74292.86472891549
2024-01-01 16:05:00+00:00,39817.02138966496,39967.67494428455,39754.68526173647,39905.200765826885,32068.82711118727
2024-01-01 16:10:00+00:00,39905.200765826885,39914.29082339098,39830.712064988074,39839.78722191595,38414.45123674922
2024-01-01 16:15:00+00:00,39839.78722191595,39840.45179653317,39786.486523113235,39787.15021968321,39983.56771631603
2024-01-01 16:20:00+00:00,39787.15021968321,39829.28652380667,39784.22605718361,39826.35947961671,19568.07745824683
2024-01-01 16:25:00+00:00,39826.35947961671,39842.28440111194,39787.67317400843,39803.588990522534,54131.88620662751
2024-01-01 16:30:00+00:00,39803.588990522534,39829.014133143726,39778.65442680975,39804.079262305044,51098.207627742035
2024-01-01 16:35:00+00:00,39804.079262305044,39832.918807757196,39766.28475915042,39795.117811696146,16359.823815234895
2024-01-01 16:40:00+00:00,39795.117811696146,39858.18024380214,39753.02968349197,39816.06995618265,21327.217495024746
2024-01-01 16:45:00+00:00,39816.06995618265,39955.7040400854,39761.499702215355,39901.01736072893,24639.84063634577
2024-01-01 16:50:00+00:00,39901.01736072893,39972.726935470215,39835.53814354998,39907.237510768195,48988.44331216972
2024-01-01 16:55:00+00:00,39907.237510768195,40012.0242302351,39841.87953393105,39946.60178465841,26891.22144328655
2024-01-01 17:00:00+00:00,39946.60178465841,40022.926905716035,39748.64857303995,39824.740857019104,42639.675121215245
2024-01-01 17:05:00+00:00,39824.740857019104,39848.020056154375,39799.349147771296,39822.62711133526,33768.71299872311
2024-01-01 17:10:00+00:00,39822.62711133526,39861.32888961248,39734.43130899257,39773.08493951339,37364.214776381414
2024-01-01 17:15:00+00:00,39773.08493951339,39773.09853749675,39701.217877749,39701.23145116642,44283.79872318702
2024-01-01 17:20:00+00:00,39701.23145116642,39753.497201452665,39597.56527683629,39649.7632704565,40494.99432573279
2024-01-01 17:25:00+00:00,39649.7632704565,39666.67104581945,39613.78934068239,39630.688982231826,36040.95644404402
2024-01-01 17:30:00+00:00,39630.688982231826,39688.62601700063,39628.03355400147,39685.96688491079,41391.55575423978
2024-01-01 17:35:00+00:00,39685.96688491079,39694.540970131435,39599.32154962255,39607.878764038345,39608.09639941817
2024-01-01 17:40:00+00:00,39607.878764038345,39635.20474862031,39583.166525586836,39610.49088041117,33394.05641497561
2024-01-01 17:45:00+00:00,39610.49088041117,39611.861641039985,39581.15589040878,39582.525683274,30561.790705792497
2024-01-01 17:50:00+00:00,39582.525683274,39605.55961042475,39540.843471114276,39563.86654010636,77047.47946321683
2024-01-01 17:55:00+00:00,39563.86654010636,39720.679700896566,39467.547014508484,39624.21325923951,30421.900623148045
2024-01-01 18:00:00+00:00,39624.21325923951,39666.521265129726,39614.70276843004,39657.002904243054,62742.73025321175
2024-01-01 18:05:00+00:00,39657.002904243054,39752.28543965102,39642.18082363997,39737.43329762911,27610.415158359763
2024-01-01 18:10:00+00:00,39737.43329762911,39758.956527832015,39707.500775535584,39729.01944849367,50215.03716726941
2024-01-01 18:15:00+00:00,39729.01944849367,39799.61596308781,39617.83690455719,39688.36117139156,74124.6409164971
2024-01-01 18:20:00+00:00,39688.36117139156,39753.413049625546,39610.798694088466,39675.830032948485,31729.350197568558
2024-01-01 18:25:00+00:00,39675.830032948485,39705.32461670789,39661.56925326887,39691.058363472555,27807.001978708664
2024-01-01 18:30:00+00:00,39691.058363472555,39711.86674850892,39681.56069123302,39702.36637037672,30586.32069039895
2024-01-01 18:35:00+00:00,39702.36637037672,39758.878722822854,39582.21083588308,39638.63246948802,36035.25148122624
2024-01-01 18:40:00+00:00,39638.63246948802,39677.2781818064,39606.165403963394,39644.80605964023,41305.40059326047
2024-01-01 18:45:00+00:00,39644.80605964023,39671.74379391557,39632.240480022,39659.173660428896,35739.11849929741
2024-01-01 18:50:00+00:00,39659.173660428896,39844.42589093293,39624.89253961966,39810.01438442462,30699.63904945534
2024-01-01 18:55:00+00:00,39810.01438442462,39933.40914644305,39799.681140708504,39923.046563650474,79365.31739060665
2024-01-01 19:00:00+00:00,39923.046563650474,39992.079628515006,39803.83443709922,39872.780584383414,33517.550287793856
2024-01-01 19:05:00+00:00,39872.780584383414,39879.58290775365,39849.59372018089,39856.39324786042,28338.014452950993
2024-01-01 19:10:00+00:00,39856.39324786042,39914.32501279516,39711.98742362347,39769.7933144744,50625.18542064825
2024-01-01 19:15:00+00:00,39769.7933144744,39803.47022678752,39701.71741844067,39735.36517713579,50948.68964126866
2024-01-01 19:20:00+00:00,39735.36517713579,39766.322040366045,39724.024475883096,39754.97574214556,63894.95915323896
2024-01-01 19:25:00+00:00,39754.97574214556,39841.77411403212,39740.9726435344,39827.74538339771,78522.89392593528
2024-01-01 19:30:00+00:00,39827.74538339771,39833.79975211574,39778.960364002465,39785.0082360824,41710.52642124597
2024-01-01 19:35:00+00:00,39785.0082360824,39797.43878110628,39734.36587536533,39746.78447764567,32360.644960975682
2024-01-01 19:40:00+00:00,39746.78447764567,39815.56739931033,39551.197963023464,39619.761067125255,16968.350849941922
2024-01-01 19:45:00+00:00,39619.761067125255,39619.90843936729,39610.73993964987,39610.88727888439,24955.747432335695
2024-01-01 19:50:00+00:00,39610.88727888439,39656.52672324295,39503.03606694923,39548.60374857003,39475.07374763161
2024-01-01 19:55:00+00:00,39548.60374857003,39594.2351700179,39472.40257445001,39517.99868358629,22643.390119603504
2024-01-01 20:00:00+00:00,39517.99868358629,39567.91088714886,39416.99691129446,39466.84450587338,19263.189966117545
2024-01-01 20:05:00+00:00,39466.84450587338,39476.018301320975,39452.881083322434,39462.053765195444,37284.432452151064
2024-01-01 20:10:00+00:00,39462.053765195444,39471.77699406662,39349.2347992932,39358.932619692096,49548.322655454074
2024-01-01 20:15:00+00:00,39358.932619692096,39383.435381602656,39248.75191116186,39273.2013013486,32905.950334937006
2024-01-01 20:20:00+00:00,39273.2013013486,39407.93979941789,39264.911521335314,39399.623334265445,51985.23635963007
